title,author,release_date,arxiv_url,arxiv_num
Double-charm and hidden-charm hexaquark states under the complex scaling method,"Jian-Bo Cheng, Du-xin Zheng, Zi-Yang Lin, Shi-Lin Zhu",9-November-2022,https://arxiv.org/abs/2211.05050,221105050
Precision Measurements of Atom-Dimer Interactions in a Uniform Planar Bose Gas,"C. Maury, B. Bakkali-Hassani, G. Chauveau, F. Rabec, S. Nascimbene, J. Dalibard, J. Beugnon",9-November-2022,https://arxiv.org/abs/2211.05049,221105049
Casimir interactions from multiple scatterings in dielectric media,"Giuseppe Bimonte, Thorsten Emig",9-November-2022,https://arxiv.org/abs/2211.05042,221105042
Digital Twins for the Designs of Systems: a Perspective,"Anton van Beek, Vispi Karkaria, Wei Chen",9-November-2022,https://arxiv.org/abs/2211.05040,221105040
First observation of the $B^+ \rightarrow D_s^+ D_s^- K^+$ decay, LHCb collaboration,9-November-2022,https://arxiv.org/abs/2211.05034,221105034
Reduced transfer operators for singular difference equations,Hermann Schulz-Baldes,9-November-2022,https://arxiv.org/abs/2211.05029,221105029
Calibration sources for the LEGEND-200 experiment,"L. Baudis, G. Benato, E. M. Bond, P. -J. Chiu, S. R. Elliott, R. Massarczyk, S. Meijer, Y. Müller",9-November-2022,https://arxiv.org/abs/2211.05026,221105026
"Reflectance and fluorescence characteristics of PTFE coated with TPB at visible, UV, and VUV as a function of thickness","J. Haefner, A. Fahs, J. Ho, C. Stanford, R. Guenette, C. Adams, H. Almazán, V. Álvarez, B. Aparicio, A. I. Aranburu, L. Arazi, I. J. Arnquist, F. Auria-Luna, S. Ayet, C. D. R. Azevedo, K. Bailey, F. Ballester, J. M. Benlloch-Rodríguez, F. I. G. M. Borges, S. Bounasser, N. Byrnes, S. Cárcel, J. V. Carrión, S. Cebrián, E. Church",9-November-2022,https://arxiv.org/abs/2211.05024,221105024
Optical property measurements of lithium chloride aqueous solution for neutrino detection,"Ye Liang, Tong Xu, Jialiang Zhang, Ming Qi, Zhe Wang",17-November-2022,https://arxiv.org/abs/2211.05023,221105023
PRODIGE -- Envelope to Disk with NOEMA II. Small-scale temperature structure and a streamer feeding the SVS13A protobinary using CH3CN and DCN,"T. -H. Hsieh, D. M. Segura-Cox, J. E. Pineda, P. Caselli, L. Bouscasse, R. Neri, A. Lopez-Sepulcre, M. T. Valdivia-Mena, M. J. Maureira, Th. Henning, G. V. Smirnov-Pinchukov, D. Semenov, Th. Möller, N. Cunningham, A. Fuente, S. Marino, A. Dutrey, M. Tafalla, E. Chapillon, C. Ceccarelli, B. Zhao",10-November-2022,https://arxiv.org/abs/2211.05022,221105022
Levinson theorem for discrete Schrödinger operators on the line with matrix potentials having a first moment,"Miguel Ballesteros, Gerardo Franco Córdova, Ivan Naumkin, Hermann Schulz-Baldes",9-November-2022,https://arxiv.org/abs/2211.05021,221105021
MAGAL Constellation -- Using a Small Satellite Altimeter Constellation to Monitor Local and Regional Ocean and Inland Water Variations,"André G. C. Guerra, André João, Miguel Arantes, Miguel Martin, Paulo Figueiredo, Alexander Costa, Catarina M. Cecilio, Inês Castelão, Clara Lázaro, Joana Fernandes, A. Marques, K. Brandão, P. Lima, Yaroslav Mashtakov, Anna Guerman, Catharina Pieper, Ana Martins, Burke O. Fort, Timothy J. Urban, Byron D. Tapley, Brandon A. Jones",9-November-2022,https://arxiv.org/abs/2211.05017,221105017
Flow Simulation of Lid-Driven Rectangular Cavity by Using Lattice Boltzmann Method,"Xiuqiao Xiang, Baochang Shi",9-November-2022,https://arxiv.org/abs/2211.05009,221105009
The AEROS ocean observation mission and its CubeSat pathfinder,"Rute Santos, Orfeu Bertolami, E. Castanho, P. Silva, Alexander Costa, André G. C. Guerra, Miguel Arantes, Miguel Martin, Paulo Figueiredo, Catarina M. Cecilio, Inês Castelão, L. Filipe Azevedo, João Faria, H. Silva, Jorge Fontes, Sophie Prendergast, Marcos Tieppo, Eduardo Pereira, Tiago Miranda, Tiago Hormigo, Kerri Cahoy, Christian Haughwout, Miles Lifson, Cadence Payne",9-November-2022,https://arxiv.org/abs/2211.05008,221105008
Learning quantum processes without input control,"Marco Fanizza, Yihui Quek, Matteo Rosati",9-November-2022,https://arxiv.org/abs/2211.05005,221105005
Quantum phase transition in two-dimensional NbN superconducting thin films,"Tian-Yu Jing, Zi-Yan Han, Zhi-Hao He, Ming-Xin Shao, Peng Li, Zhi-Qing Li",9-November-2022,https://arxiv.org/abs/2211.05001,221105001
A pre-time-zero spatiotemporal microscopy technique for the ultrasensitive determination of the thermal diffusivity of thin films,"Sebin Varghese, Jake Dudley Mehew, Alexander Block, David Saleta Reig, Paweł Woźniak, Roberta Farris, Zeila Zanolli, Pablo Ordejón, Matthieu J. Verstraete, Niek F. van Hulst, Klaas-Jan Tielrooij",10-November-2022,https://arxiv.org/abs/2211.04999,221104999
Robust Quantum Hall Ferromagnetism near a Gate-Tuned ν = 1 Landau Level Crossing,"Meng K. Ma, Chengyu Wang, Y. J. Chung, L. N. Pfeiffer, K. W. West, K. W. Baldwin, R. Winkler, M. Shayegan",9-November-2022,https://arxiv.org/abs/2211.04982,221104982
Design of battery materials via defects and doping,Khang Hoang,14-November-2022,https://arxiv.org/abs/2211.04977,221104977
Fast adiabatic control of an optomechanical cavity,"Nicolás F. Del Grosso, Fernando C. Lombardo, Francisco D. Mazzitelli, Paula I. Villar",9-November-2022,https://arxiv.org/abs/2211.04969,221104969
Resource frugal optimizer for quantum machine learning,"Charles Moussa, Max Hunter Gordon, Michal Baczyk, M. Cerezo, Lukasz Cincio, Patrick J. Coles",9-November-2022,https://arxiv.org/abs/2211.04965,221104965
From Elastic Spin to Phonon Spin: Symmetry and Fundamental Relations,Jie Ren,8-November-2022,https://arxiv.org/abs/2211.04959,221104959
"Riemann Zeroes from a Parametric Oscillator analyzed with Adiabatic Invariance, Hill Equation and the Least Action Principle","Eduardo Stella, Celso L. Ladera",30-November-2022,https://arxiv.org/abs/2211.04957,221104957
Alternative understanding of the skyrmion Hall effect based on one-dimensional domain wall motion,"Kyoung-Woong Moon, Jungbum Yoon, Changsoo Kim, Jae-Hun Sim, Se Kwon Kim, Soong-Geun Je, Chanyong Hwang",9-November-2022,https://arxiv.org/abs/2211.04949,221104949
Protected Topological Nodal Ring Semimetal in Graphene,"Karyn Le Hur, Sariah Al Saati",17-November-2022,https://arxiv.org/abs/2211.04947,221104947
Leptoquark and vectorlike quark extended models as the explanation of $(g-2)_μ$ anomaly,Shi-Ping He,9-November-2022,https://arxiv.org/abs/2211.04941,221104941
"Instability in strongly stratified plane Couette flow, with application to supercritical fluids","B. Bugeat, P. C. Boldini, A. M. Hasan, R. Pecnik",9-November-2022,https://arxiv.org/abs/2211.04935,221104935
High-sensitivity low-noise photodetector using large-area silicon photomultiplier,"Takahiko Masuda, Ayami Hiramoto, Daniel G. Ang, Cole Meisenhelder, Cristian D. Panda, Noboru Sasao, Satoshi Uetake, Xing Wu, David P. DeMille, John M. Doyle, Gerald Gabrielse, Koji Yoshimura",9-November-2022,https://arxiv.org/abs/2211.04933,221104933
Detecting gamma-rays with moderate resolution and large field of view: Particle detector arrays and water Cherenkov technique,"Michael A. DuVernois, Giuseppe Di Sciascio",9-November-2022,https://arxiv.org/abs/2211.04932,221104932
Phononic Bandgap Programming in Kirigami,"Hesameddin Khosravi, Suyi Li",9-November-2022,https://arxiv.org/abs/2211.04931,221104931
Simulation of charmed particle production in Geant4,"A. Galoyan, V. Grichine, A. Ribon, V. Uzhinsky",9-November-2022,https://arxiv.org/abs/2211.04925,221104925
Collision-induced Hopf-type bifurcation reversible transitions in a dual-wavelength femtosecond fiber laser,"Runmin Liu, Defeng Zou, Shuang Niu, Youjian Song, Minglie Hu",9-November-2022,https://arxiv.org/abs/2211.04923,221104923
Thermodynamic formalism for general iterated function systems with measures,"Jader E. Brasil, Elismar R. Oliveira, Rafael Rigão Souza",9-November-2022,https://arxiv.org/abs/2211.04919,221104919
"Comment on ""Do Bloch waves interfere with one another?""",Tomasz Sowiński,9-November-2022,https://arxiv.org/abs/2211.04916,221104916
"Faddeev fixed-center approximation to the $ηK^*\bar{K}^*$, $πK^*\bar{K}^*$ and $KK^*\bar{K}^*$ systems","Qing-Hua Shen, Ju-Jun Xie",9-November-2022,https://arxiv.org/abs/2211.04911,221104911
The overlooked role of band-gap parameter in characterization of Landau levels in a gapped phase semi-Dirac system: the monolayer phosphorene case,"Esmaeil Taghizadeh Sisakht, Farhad Fazileh, S. Javad Hashemifar, Francois M. Peeters",9-November-2022,https://arxiv.org/abs/2211.04910,221104910
A signature of quantumness in pure decoherence control,"Bartosz Rzepkowski, Katarzyna Roszak",9-November-2022,https://arxiv.org/abs/2211.04904,221104904
Next-to-leading-power kinematic corrections to DVCS: a scalar target,"V. M. Braun, Yao Ji, A. N. Manashov",9-November-2022,https://arxiv.org/abs/2211.04902,221104902
Characterization of cesium and H-/D- density in the negative ion source SPIDER,"Marco Barbisan, R. Agnello, L. Baldini, G. Casati, M. Fadone, R. Pasqualotto, A. Rizzolo, E. Sartori, G. Serianni",3-November-2022,https://arxiv.org/abs/2211.04901,221104901
Generating axial magnetic fields via two plasmon decay driven by a twisted laser,"Yu Ji, Chang-Wang Lian, Yin Shi, Rui Yan, Shihui Cao, Chuang Ren, Jian Zheng",9-November-2022,https://arxiv.org/abs/2211.04899,221104899
Calibration of Troitsk nu-mass detector readout electronics by signal digital filters,"S. B. Abdiganieva, A. I. Berlev, M. A. Bochkov, N. A. Likhovid, V. S. Pantuev, S. V. Zadorozhny",9-November-2022,https://arxiv.org/abs/2211.04893,221104893
Internal DLA on mated-CRT maps,"Ahmed Bou-Rabee, Ewain Gwynne",9-November-2022,https://arxiv.org/abs/2211.04891,221104891
Artificial intelligence for improved fitting of trajectories of elementary particles in inhomogeneous dense materials immersed in a magnetic field,"Saúl Alonso-Monsalve, Davide Sgalaberna, Xingyu Zhao, Clark McGrew, André Rubbia",9-November-2022,https://arxiv.org/abs/2211.04890,221104890
"Solar wind interaction with a comet: evolution, variability, and implication","Charlotte Götz, Jan Deca, Kathleen Mandt, Martin Volwerk",9-November-2022,https://arxiv.org/abs/2211.04887,221104887
Role of Longitudinal Waves in Alfven-wave-driven Solar/Stellar Wind,"Kimihiko Shimizu, Munehito Shoda, Takeru K. Suzuki",9-November-2022,https://arxiv.org/abs/2211.04883,221104883
Three-carrier spin blockade and coupling in bilayer graphene double quantum dots,"Chuyao Tong, Florian Ginzel, Wei Wister Huang, Annika Kurzmann, Rebekka Garreis, Kenji Watanabe, Takashi Taniguchi, Guido Burkard, Jeroen Danon, Thomas Ihn, Klaus Ensslin",9-November-2022,https://arxiv.org/abs/2211.04882,221104882
Electroweak multi-monopoles,"Romain Gervalle, Mikhail S. Volkov",9-November-2022,https://arxiv.org/abs/2211.04875,221104875
Surface and Bulk Relaxation of Vapour-Deposited Polystyrene Glasses,"Junjie Yin, Christian Pedersen, Michael Thees, Andreas Carlson, Thomas Salez, James A Forrest",9-November-2022,https://arxiv.org/abs/2211.04873,221104873
Asymptotic closure model for inertial particle transport in turbulent boundary layers,"Yan Zhang, Guiquan Wang, Andrew D Bragg",9-November-2022,https://arxiv.org/abs/2211.04869,221104869
A family of separability criteria and lower bounds of concurrence,"Xian Shi, Yashuai Sun",9-November-2022,https://arxiv.org/abs/2211.04868,221104868
Nonsmooth simulations of 3D Drucker-Prager granular flows and validation against experimental column collapses,"Gauthier Rousseau, Thibaut Métivet, Hugo Rousseau, Gilles Daviet, Florence Bertails-Descoubes",10-November-2022,https://arxiv.org/abs/2211.04865,221104865
Transverse emittance measurement in 2D and 4D performed on a Low Energy Beam Transport line: benchmarking and data analysis,"F Osswald, T Durand, M Heine, J Michaud, F Poirier, J C Thomas, E Traykov",9-November-2022,https://arxiv.org/abs/2211.04863,221104863
Ultra high-Q WGM microspheres from ZBLAN for the mid-IR band,"Tatiana S. Tebeneva, Artem E. Shitikov, Oleg V. Benderov, Valery E. Lobanov, Igor A. Bilenko, Alexander V. Rodin",9-November-2022,https://arxiv.org/abs/2211.04857,221104857
"6G Mobile-Edge Empowered Metaverse: Requirements, Technologies, Challenges and Research Directions","Jiadong Yu, Ahmad Alhilal, Pan Hui, Danny H. K. Tsang",9-November-2022,https://arxiv.org/abs/2211.04854,221104854
Quantum hypergraph homomorphisms and non-local games,"Gage Hoefer, Ivan G. Todorov",9-November-2022,https://arxiv.org/abs/2211.04851,221104851
"Isothermal annealing of radiation defects in bulk material of diodes from 8"" silicon wafers","Jan Kieseler, Pedro Goncalo Dias Almeida, Oliwia Kaluzinska, Eva Sicking, Phillip Zehetner",9-November-2022,https://arxiv.org/abs/2211.04849,221104849
Constructing multi-level urban clusters based on population distributions and interactions,"Wenpu Cao, Lei Dong, Ying Cheng, Lun Wu, Qinghua Guo, Yu Liu",9-November-2022,https://arxiv.org/abs/2211.04841,221104841
Effect of Decoherence for Gate Operations on a Superconducting Bosonic Qubit,"Kosuke Mizuno, Takaaki Takenaka, Imran Mahboob, Shiro Saito",9-November-2022,https://arxiv.org/abs/2211.04838,221104838
Dihadron production in DIS at NLO: the real corrections,"Edmond Iancu, Yair Mulian",9-November-2022,https://arxiv.org/abs/2211.04837,221104837
CLT for NESS of a reaction-diffusion model,"P. Gonçalves, M. Jara, R. Marinho, O. Menezes",9-November-2022,https://arxiv.org/abs/2211.04835,221104835
A group-theoretic approach to the origin of chirality-induced spin selectivity in non-magnetic molecular junctions,"W. Dednam, M. A. García-Blázquez, Linda A. Zotti, E. B. Lombardi, C. Sabater, S. Pakdel, J. J. Palacios",9-November-2022,https://arxiv.org/abs/2211.04830,221104830
Recent studies on top quark properties and mass in CMS,Dennis Schwarz,9-November-2022,https://arxiv.org/abs/2211.04822,221104822
Staggered quantum phases of dipolar bosons at finite temperatures,"Kuldeep Suthar, Kwai-Kong Ng",9-November-2022,https://arxiv.org/abs/2211.04821,221104821
A search for the $K^+\toμ^-νe^+e^+$ decay, NA62 collaboration,9-November-2022,https://arxiv.org/abs/2211.04818,221104818
A millimetre-wave superconducting hyper-spectral device,"Usasi Chowdhury, Florence Levy-Bertrand, Martino Calvo, Johannes Goupy, Alessandro Monfardini",15-November-2022,https://arxiv.org/abs/2211.04814,221104814
"Structure and elasticity of model disordered, polydisperse and defect-free polymer networks","Valerio Sorichetti, Andrea Ninarello, José Ruiz-Franco, Virginie Hugouvieux, Emanuela Zaccarelli, Cristian Micheletti, Walter Kob, Lorenzo Rovigatti",9-November-2022,https://arxiv.org/abs/2211.04810,221104810
Giant efficiency of long-range orbital torque in Co/Nb bilayers,"Fufu Liu, Bokai Liang, Jie Xu, Chenglong Jia, Changjun Jiang",9-November-2022,https://arxiv.org/abs/2211.04809,221104809
Machine-Learned Exclusion Limits without Binning,"Ernesto Arganda, Andres D. Perez, Martin de los Rios, Rosa María Sandá Seoane",9-November-2022,https://arxiv.org/abs/2211.04806,221104806
Electron dynamics in planar radio frequency magnetron plasmas: I. The mechanism of Hall heating and the μ-mode,"Denis Eremin, Dennis Engel, Dennis Krüger, Sebastian Wilczek, Birk Berger, Moritz Oberberg, Christian Wölfel, Andrei Smolyakov, Jan Lunze, Peter Awakowicz, Julian Schulze, Ralf Peter Brinkmann",9-November-2022,https://arxiv.org/abs/2211.04805,221104805
Perspective on Quantum Bubbles in Microgravity,"Nathan Lundblad, David C. Aveline, Antun Balaz, Elliot Bentine, Nicholas P. Bigelow, Patrick Boegel, Maxim A. Efremov, Naceur Gaaloul, Matthias Meister, Maxim Olshanii, Carlos A. R. Sá de Melo, Andrea Tononi, Smitha Vishveshwara, Angela C. White, Alexander Wolf, Barry M. Garraway",9-November-2022,https://arxiv.org/abs/2211.04804,221104804
DSCOT: An NFT-Based Blockchain Architecture for the Authentication of IoT-Enabled Smart Devices in Smart Cities,"Usman Khalil, Owais Ahmed Malik, Ong Wee Hong, Mueen Uddin",9-November-2022,https://arxiv.org/abs/2211.04803,221104803
Future ALICE upgrades for Run 4 and Beyond,H. Sebastian Scheid,9-November-2022,https://arxiv.org/abs/2211.04802,221104802
,"Tobias Gergs, Thomas Mussenbrock, Jan Trieschmann",9-November-2022,https://arxiv.org/abs/2211.04796,221104796
"Noether's Theorem, Conservation of Momentum, and Gravitation in Isolated Multiparticle Systems",Walter Smilga,9-November-2022,https://arxiv.org/abs/2211.04795,221104795
Negative ion density in the ion source SPIDER in Cs free conditions,"M. Barbisan, R. Agnello, G. Casati, R. Pasqualotto, E. Sartori, G. Serianni",9-November-2022,https://arxiv.org/abs/2211.04791,221104791
Development and first operation of a Cavity Ring Down Spectroscopy diagnostic in the negative ion source SPIDER,"M. Barbisan, R. Pasqualotto, R. Agnello, M. Pilieci, G. Serianni, C. Taliercio, V. Cervaro, F. Rossetto, A. Tiso",9-November-2022,https://arxiv.org/abs/2211.04790,221104790
Towards a robust criterion of anomalous diffusion,"Vittoria Sposini, Diego Krapf, Enzo Marinari, Raimon Sunyer, Felix Ritort, Fereydoon Taheri, Christine Selhuber-Unkel, Rebecca Benelli, Matthias Weiss, Ralf Metzler, Gleb Oshanin",9-November-2022,https://arxiv.org/abs/2211.04789,221104789
Fundamental monopole operators and embeddings of Kac-Moody affine Grassmannian slices,"Dinakar Muthiah, Alex Weekes",9-November-2022,https://arxiv.org/abs/2211.04788,221104788
