bid,uid,buy_date
26681,371422,2022-11-22
84062,16994,2022-01-09
99461,903658,2022-01-11
73100,79374,2022-08-10
63108,301942,2022-04-19
59012,592946,2022-03-22
67540,340310,2022-10-29
8613,177947,2022-06-10
78932,127306,2022-02-19
61262,75388,2022-05-12
10530,574230,2022-07-11
35037,618091,2022-08-30
57559,334578,2022-07-02
3868,838342,2022-05-07
41953,905095,2022-08-12
21000,315081,2022-11-15
35275,878875,2022-10-14
34082,239059,2022-11-07
88540,453615,2022-08-18
61874,510089,2022-12-19
57391,329446,2022-10-29
30720,902216,2022-08-14
18401,317378,2022-08-12
84626,338029,2022-08-16
23824,519191,2022-10-20
44277,264974,2022-08-25
90755,420364,2022-03-19
30987,44132,2022-05-04
89313,37728,2022-10-26
40079,461484,2022-03-28
65471,831964,2022-09-01
77952,690748,2022-05-27
6893,760319,2022-03-18
15346,132159,2022-04-17
29460,215743,2022-09-04
24922,305808,2022-03-15
33221,567603,2022-09-17
97879,257905,2022-02-22
93271,960568,2022-12-09
55816,908104,2022-05-30
82638,843560,2022-06-26
79658,634897,2022-04-07
67004,813250,2022-03-22
84339,420668,2022-08-10
5377,100316,2022-03-09
376,498602,2022-03-13
68020,271639,2022-08-11
99561,719334,2022-01-08
66709,601634,2022-07-27
52759,478006,2022-06-19
3605,414828,2022-05-24
43713,213701,2022-02-08
85171,921755,2022-06-24
33716,397131,2022-05-28
68063,3725,2022-04-12
20999,163326,2022-05-23
86474,338805,2022-06-06
26047,583417,2022-09-29
37215,818674,2022-04-10
76470,925066,2022-06-02
6438,796877,2022-05-23
12762,614970,2022-12-15
77988,344420,2022-06-14
63266,460282,2022-10-21
51875,667040,2022-05-19
92478,15783,2022-08-16
26732,178398,2022-10-12
99229,750189,2022-10-24
19361,82064,2022-04-18
73729,328934,2022-02-23
25798,781010,2022-08-17
63674,892255,2022-06-06
21766,455868,2022-05-13
85828,996322,2022-01-12
26313,496769,2022-09-26
35805,950504,2022-04-15
26398,469379,2022-08-15
18751,310453,2022-05-17
17730,299560,2022-03-01
38869,574414,2022-08-21
79228,662719,2022-08-18
32925,391887,2022-02-28
14232,75010,2022-07-05
47926,561720,2022-06-10
28544,157007,2022-06-10
88458,689823,2022-02-28
23156,142879,2022-11-22
57511,856098,2022-09-28
5569,384084,2022-02-11
39250,609101,2022-12-08
19274,565163,2022-09-13
98965,697752,2022-12-06
69961,978398,2022-03-18
65021,60000,2022-08-05
14398,309309,2022-02-29
67381,291755,2022-12-08
36338,639886,2022-02-10
72442,726158,2022-09-02
41984,538648,2022-10-19
49555,655323,2022-01-19
41513,712427,2022-05-18
54866,225439,2022-07-15
1952,978229,2022-10-18
79024,55362,2022-01-12
41694,666513,2022-04-18
89777,791224,2022-03-11
42305,329557,2022-09-22
75103,931409,2022-06-15
28962,186531,2022-09-28
69381,665115,2022-03-16
80475,183513,2022-09-06
78567,943074,2022-01-01
35248,38208,2022-08-15
88570,630616,2022-06-20
40205,576994,2022-10-22
10344,335600,2022-08-12
47680,229755,2022-04-08
51647,388528,2022-05-04
45177,882017,2022-02-30
2572,849616,2022-12-17
93402,174303,2022-03-28
49820,53669,2022-08-27
31748,116505,2022-04-16
80335,136311,2022-08-22
33206,751977,2022-03-02
97989,933739,2022-12-27
5309,807945,2022-06-12
38100,200577,2022-11-27
63412,352645,2022-04-10
99907,230069,2022-10-16
29735,512553,2022-10-14
20618,996024,2022-01-13
33656,330213,2022-12-04
97168,622751,2022-07-21
48871,981789,2022-02-02
48192,322446,2022-10-23
65531,47044,2022-10-27
15869,588984,2022-06-24
2791,294093,2022-11-06
25587,483545,2022-06-15
17714,284036,2022-05-12
59723,355194,2022-11-23
16037,362158,2022-03-28
14587,133526,2022-12-19
2708,815152,2022-07-28
18969,281126,2022-11-22
95649,764925,2022-12-16
2460,667458,2022-11-09
44693,466691,2022-12-06
43356,501470,2022-01-07
57560,624180,2022-05-29
78184,579693,2022-02-10
60208,704716,2022-10-18
45271,610579,2022-02-30
73629,721929,2022-04-10
63497,496136,2022-04-12
47188,166416,2022-09-21
62765,61438,2022-11-10
14776,107571,2022-08-12
75199,499942,2022-07-22
30237,525081,2022-06-20
36634,728336,2022-11-25
32975,482439,2022-05-02
60044,59586,2022-08-27
86326,929730,2022-11-19
70984,276254,2022-01-04
95386,468184,2022-03-01
1321,479973,2022-10-28
12226,362277,2022-03-17
95380,855765,2022-02-25
98441,944200,2022-02-12
70178,695878,2022-08-24
49468,35093,2022-11-03
65843,998711,2022-11-22
68154,986078,2022-07-28
51129,409806,2022-03-07
79462,63613,2022-11-27
35793,160672,2022-03-28
10216,14646,2022-08-09
28178,791045,2022-11-03
3851,171802,2022-04-22
10438,88005,2022-12-18
66815,203671,2022-05-17
28085,82846,2022-05-05
63668,22057,2022-03-08
36519,218127,2022-12-11
34047,398619,2022-10-19
55009,132000,2022-05-04
94618,36006,2022-11-15
91865,421953,2022-10-16
65930,439962,2022-01-05
19481,63606,2022-04-06
8422,844810,2022-08-20
9242,609078,2022-12-04
36473,853771,2022-08-18
72652,525507,2022-03-06
59039,417673,2022-05-15
69364,457998,2022-02-03
3419,721460,2022-02-03
31205,657508,2022-10-14
29437,587159,2022-08-28
62676,502785,2022-10-27
81044,228286,2022-10-25
77269,741611,2022-06-10
55877,569342,2022-12-16
99931,933106,2022-12-01
94633,338461,2022-08-26
76307,717410,2022-11-27
30066,573724,2022-07-09
39138,313922,2022-06-09
81022,229995,2022-09-13
32189,245837,2022-02-12
53412,179362,2022-02-27
79192,344004,2022-04-01
55186,695703,2022-12-07
59658,247001,2022-02-30
29369,410801,2022-08-15
75065,241748,2022-10-24
17481,229207,2022-01-29
83771,890924,2022-02-13
49287,254508,2022-04-26
77286,681100,2022-03-19
31780,732878,2022-08-17
25279,803190,2022-09-01
77290,860747,2022-09-18
66365,607448,2022-11-05
35236,791236,2022-07-21
10504,252592,2022-06-08
24696,795927,2022-03-14
32946,46816,2022-10-30
59973,942155,2022-09-05
62081,827499,2022-10-02
6783,986872,2022-05-08
20181,153359,2022-06-28
30172,125324,2022-04-07
61071,816663,2022-02-29
30492,755044,2022-10-03
37879,292870,2022-06-06
99005,624379,2022-05-10
63517,239741,2022-07-20
97711,208723,2022-05-24
12793,112416,2022-09-21
94184,550550,2022-12-08
69910,223070,2022-02-18
64024,400724,2022-12-07
34697,327712,2022-02-25
98883,115777,2022-06-27
93241,769901,2022-02-17
33444,450224,2022-05-18
39133,474347,2022-04-24
14088,237177,2022-12-04
31927,18576,2022-10-09
9306,829317,2022-09-10
43142,978541,2022-03-20
33086,755243,2022-08-14
66863,581243,2022-05-24
92243,903057,2022-05-30
28926,654592,2022-06-05
95599,834077,2022-06-21
92104,352424,2022-08-26
90874,341445,2022-12-17
45727,272165,2022-07-06
48237,712994,2022-05-27
55953,30944,2022-12-20
570,137802,2022-12-23
58484,907618,2022-05-11
35821,933939,2022-08-16
26562,920126,2022-01-11
48540,527888,2022-11-13
25181,880382,2022-07-30
1159,571954,2022-03-12
8710,7261,2022-03-02
38970,341353,2022-11-07
53899,122452,2022-12-29
5018,68913,2022-04-02
96244,370202,2022-01-10
11577,602847,2022-11-15
39799,326085,2022-06-07
91094,467681,2022-09-24
26916,127753,2022-05-22
70114,276617,2022-11-24
77931,336538,2022-12-24
43083,933225,2022-09-27
22809,244164,2022-07-22
98444,375417,2022-08-04
60609,564232,2022-09-26
13498,75,2022-05-17
43759,198245,2022-09-02
65876,989870,2022-02-27
41662,956449,2022-03-10
291,312134,2022-11-21
82491,995395,2022-02-29
45060,153405,2022-01-19
69397,72452,2022-01-27
67877,309076,2022-06-09
43335,524063,2022-12-15
36847,538675,2022-01-01
21706,82692,2022-03-16
61424,702707,2022-05-10
99165,125145,2022-12-18
34358,516668,2022-01-05
26265,550304,2022-02-12
43209,257423,2022-08-17
7805,526736,2022-02-06
80048,27457,2022-05-25
3754,332193,2022-04-08
43820,363520,2022-04-13
84688,804899,2022-02-21
24366,830271,2022-06-23
69181,653050,2022-04-21
27285,35077,2022-09-06
28177,147065,2022-02-07
68466,38486,2022-01-12
89042,31471,2022-11-30
946,551201,2022-11-05
65137,54330,2022-05-18
63852,489809,2022-08-14
65395,134241,2022-02-10
25412,1995,2022-02-20
71041,735665,2022-04-26
8825,235289,2022-04-25
56102,873493,2022-08-30
4119,947090,2022-07-15
87718,448322,2022-02-14
29013,636766,2022-07-06
87823,59394,2022-05-29
47958,406232,2022-11-25
81170,133613,2022-05-16
71575,911161,2022-01-22
7971,830606,2022-02-15
14077,567374,2022-07-21
87619,494129,2022-07-24
48529,894784,2022-09-08
90063,489836,2022-09-18
71762,303741,2022-07-16
52858,894475,2022-08-17
80345,202432,2022-10-17
503,469908,2022-05-05
15594,25980,2022-12-07
81982,892593,2022-02-23
37272,26172,2022-03-04
91839,697531,2022-10-14
98837,374367,2022-06-12
16970,437760,2022-10-21
29777,306938,2022-07-13
5258,844859,2022-10-14
52870,27517,2022-08-09
1865,186135,2022-06-02
71088,799201,2022-02-19
98022,990257,2022-12-23
37626,415293,2022-12-23
64684,111321,2022-05-28
24673,908985,2022-01-19
51650,922739,2022-12-17
46718,809688,2022-05-23
46808,984388,2022-03-05
29063,887292,2022-11-19
61036,860298,2022-01-03
81828,606734,2022-01-13
28908,843906,2022-03-12
24428,768895,2022-03-18
39667,473522,2022-03-18
45292,120483,2022-10-14
46937,974051,2022-03-25
22049,188204,2022-02-01
79520,926346,2022-10-22
45142,505362,2022-04-11
58717,902144,2022-02-06
93915,814654,2022-11-17
28886,380684,2022-12-22
88415,166604,2022-03-26
73548,872546,2022-03-04
25438,945020,2022-10-27
67483,206086,2022-05-08
67845,581883,2022-02-12
10986,701142,2022-11-22
23363,40943,2022-09-18
34481,508126,2022-07-02
19161,25484,2022-12-25
18856,314640,2022-05-25
72122,331713,2022-07-21
5545,871651,2022-11-03
50232,178154,2022-01-07
17887,652975,2022-01-10
77427,792829,2022-08-08
59540,518920,2022-09-16
1980,93711,2022-01-29
54960,289315,2022-05-17
37711,794017,2022-07-28
84444,259680,2022-01-16
81578,999548,2022-01-11
60279,989114,2022-09-10
88472,605550,2022-01-28
85070,808198,2022-05-04
94036,652950,2022-10-01
83687,118915,2022-11-03
49334,374391,2022-02-19
89021,518493,2022-08-08
60950,671321,2022-04-14
23420,70101,2022-05-07
33159,850267,2022-09-01
44508,973212,2022-12-08
32307,168769,2022-06-18
94122,3924,2022-06-07
62059,759021,2022-05-26
73935,758255,2022-09-06
75299,911793,2022-04-30
85370,616501,2022-01-13
78056,377713,2022-06-23
24933,428152,2022-08-23
79632,80247,2022-09-04
59331,256105,2022-08-20
86945,719965,2022-07-28
12482,100731,2022-08-23
89577,358032,2022-07-02
25002,121908,2022-12-06
3925,749037,2022-10-10
98355,981431,2022-07-27
77209,946623,2022-07-18
3187,391283,2022-07-15
82954,484170,2022-04-15
28955,136605,2022-08-04
86752,818778,2022-10-18
89224,49569,2022-03-01
8785,210529,2022-01-09
46259,559765,2022-04-13
58195,794821,2022-11-08
62647,171430,2022-05-11
46997,849370,2022-02-19
47979,109394,2022-07-20
8958,554412,2022-06-01
31958,343500,2022-03-30
1105,629540,2022-06-18
58669,270549,2022-10-10
71704,477505,2022-09-25
89720,41429,2022-02-11
53939,422593,2022-11-17
85450,747481,2022-09-17
80634,46668,2022-05-09
57904,22613,2022-05-21
4427,575619,2022-12-03
6866,152209,2022-03-08
55974,459034,2022-01-17
77706,51941,2022-05-06
56830,89071,2022-09-25
17731,940390,2022-01-02
89680,203482,2022-11-26
74555,372738,2022-06-23
11358,837353,2022-06-12
7306,41270,2022-01-25
32566,628006,2022-09-13
6271,861651,2022-11-11
70596,935518,2022-08-26
77701,900650,2022-01-23
41140,283819,2022-05-15
29215,677473,2022-03-08
13556,700983,2022-12-22
61768,550484,2022-07-03
44645,643403,2022-05-22
74627,47699,2022-11-02
33125,696880,2022-09-26
19279,165949,2022-03-16
13267,219054,2022-09-22
23549,194759,2022-02-03
42059,992323,2022-03-27
58689,969340,2022-01-17
33692,9344,2022-04-28
91047,588030,2022-07-08
3056,742694,2022-10-18
45034,209438,2022-07-19
82517,825254,2022-05-14
79748,362247,2022-09-29
89577,701035,2022-11-07
55012,698501,2022-11-20
50198,528952,2022-10-19
40784,227066,2022-10-12
63576,273082,2022-12-15
55858,847421,2022-11-19
56622,650496,2022-08-18
12867,219243,2022-03-21
73606,429698,2022-03-27
35483,957230,2022-09-06
84559,979976,2022-09-14
14022,949348,2022-01-12
6965,711831,2022-12-18
7330,25103,2022-09-27
51554,929075,2022-07-04
82367,361154,2022-06-13
46878,222734,2022-07-28
59030,62449,2022-12-06
17865,957352,2022-10-30
17380,60904,2022-11-17
22004,116067,2022-02-22
72844,999316,2022-07-20
93181,147600,2022-12-29
47877,961327,2022-05-11
47851,404274,2022-07-24
91678,41788,2022-07-09
23000,736357,2022-01-26
20878,324138,2022-06-24
44950,351333,2022-10-19
17186,440175,2022-05-30
17664,106619,2022-06-24
45587,314103,2022-12-01
87462,782200,2022-03-13
95478,491221,2022-05-05
66014,700639,2022-06-07
68384,799643,2022-08-05
96645,613200,2022-05-21
21458,73789,2022-10-26
30101,935499,2022-10-15
9861,315359,2022-02-28
43208,168818,2022-10-13
89183,30795,2022-03-01
47401,965036,2022-12-25
39371,151330,2022-09-20
74234,948039,2022-09-26
84087,849464,2022-10-05
11720,681226,2022-11-23
68967,579372,2022-03-27
62159,542628,2022-10-25
48627,626431,2022-12-22
69644,853903,2022-09-10
83814,779667,2022-04-06
30468,500897,2022-01-28
87735,766183,2022-07-08
98830,942448,2022-03-27
90141,953367,2022-09-04
30392,864484,2022-07-28
76126,218866,2022-06-07
40573,624140,2022-02-29
50946,482491,2022-05-22
61060,535299,2022-12-23
36614,370139,2022-10-06
46250,751980,2022-10-16
67527,68216,2022-12-18
18395,918272,2022-12-06
92869,548420,2022-02-06
12915,834498,2022-05-10
54615,736306,2022-01-25
87469,674891,2022-08-02
69495,388582,2022-11-01
87046,637987,2022-10-13
37812,632877,2022-04-15
89848,369249,2022-04-29
98990,90993,2022-06-19
4896,738388,2022-01-13
50086,9126,2022-01-15
7080,842471,2022-06-19
17310,591658,2022-11-19
3324,339253,2022-04-22
26092,326887,2022-09-28
61492,582187,2022-01-15
27801,741898,2022-12-11
42286,758,2022-01-13
69962,728641,2022-10-20
26485,477131,2022-03-28
86004,38277,2022-12-29
24169,418574,2022-02-21
57430,82435,2022-03-25
13319,324351,2022-03-13
87495,729715,2022-08-17
99114,841687,2022-06-22
63864,588270,2022-04-14
80143,511736,2022-11-02
79989,147925,2022-05-13
12579,249883,2022-05-20
48438,823061,2022-07-15
53180,288259,2022-06-16
65921,56405,2022-06-24
12588,858336,2022-08-15
48067,598221,2022-04-06
74222,611510,2022-11-24
65517,9543,2022-10-02
73373,729125,2022-03-10
83829,999795,2022-09-03
83094,350579,2022-06-12
40711,96151,2022-04-11
95045,385156,2022-06-12
89595,544335,2022-04-26
9613,775573,2022-09-03
95051,618620,2022-09-30
26739,41207,2022-10-28
99116,270245,2022-08-24
46854,536483,2022-05-17
13967,32560,2022-04-14
50931,922065,2022-08-27
92455,911455,2022-09-03
28102,356930,2022-03-02
99267,195092,2022-12-15
6488,139538,2022-07-08
79803,367122,2022-04-29
2881,724287,2022-06-24
4106,443346,2022-12-15
89312,13080,2022-12-29
259,280222,2022-04-10
1702,696388,2022-04-24
58656,573061,2022-02-09
19224,741410,2022-06-18
8656,903930,2022-11-03
44804,672386,2022-05-13
12934,330145,2022-03-15
15596,679274,2022-10-07
1937,47661,2022-01-24
51363,970162,2022-02-05
50626,202767,2022-01-12
83667,474669,2022-10-12
37712,250252,2022-09-16
76373,592927,2022-06-29
63054,192828,2022-03-16
13760,657254,2022-05-13
40665,659328,2022-04-21
47489,908940,2022-04-11
68315,89982,2022-04-09
76160,732370,2022-09-27
85142,434963,2022-10-08
19971,242383,2022-05-22
8209,735638,2022-02-25
84642,494104,2022-08-05
94753,100042,2022-11-24
48092,297511,2022-06-17
65806,821650,2022-11-28
45528,153247,2022-02-05
90456,287226,2022-01-10
92951,180844,2022-07-21
7287,884686,2022-02-12
61914,332543,2022-10-17
90199,518311,2022-07-17
32303,753920,2022-11-14
962,456167,2022-03-14
36475,909089,2022-05-22
37152,440875,2022-06-27
63958,577832,2022-02-26
1263,778374,2022-04-28
3892,463354,2022-04-21
17161,68331,2022-10-06
4389,224397,2022-12-04
53881,159547,2022-05-05
43568,515163,2022-03-08
35317,998158,2022-12-02
89758,341504,2022-08-12
44697,770325,2022-09-18
9243,189761,2022-09-23
78933,223266,2022-10-03
57665,6908,2022-02-28
13266,427102,2022-08-09
9341,804391,2022-12-11
78116,821417,2022-02-08
80100,887572,2022-02-18
65484,982294,2022-12-02
97290,942922,2022-02-23
65264,266113,2022-04-15
12539,538234,2022-11-12
70830,504872,2022-11-08
32032,90691,2022-12-25
26820,44836,2022-02-11
90736,597459,2022-08-04
95165,677450,2022-07-17
61229,335266,2022-01-20
40204,454513,2022-07-21
97725,87400,2022-05-25
42459,918968,2022-02-25
86227,972352,2022-05-04
24676,784256,2022-06-14
50828,949894,2022-02-08
9534,218801,2022-09-16
27282,475669,2022-07-15
54169,322982,2022-06-04
35220,398834,2022-05-14
44402,438544,2022-01-07
55194,257512,2022-09-11
98026,639971,2022-02-01
49819,697400,2022-08-19
62929,169794,2022-10-04
98542,674063,2022-03-22
43431,31977,2022-01-13
62977,54307,2022-12-09
27876,135272,2022-12-15
48399,736241,2022-11-02
33156,564607,2022-04-26
10007,766628,2022-09-19
79108,459260,2022-11-10
38255,407446,2022-02-28
30831,137513,2022-01-03
59320,703396,2022-08-14
13371,789035,2022-03-30
53249,838622,2022-08-30
8108,458691,2022-08-06
52500,511619,2022-07-16
87387,443027,2022-06-05
98011,116027,2022-08-01
90650,877102,2022-11-24
10100,515800,2022-04-29
73338,752269,2022-10-02
10370,823660,2022-12-15
10519,758178,2022-07-01
16858,498203,2022-12-27
82070,461646,2022-01-25
36329,247735,2022-07-09
97702,41436,2022-11-03
36806,736449,2022-05-23
65912,856458,2022-04-22
40947,208436,2022-10-05
50341,705020,2022-04-01
18069,587025,2022-05-18
72050,327758,2022-12-03
46413,613448,2022-08-24
22586,764257,2022-05-08
38385,372267,2022-02-26
56041,5294,2022-03-03
82962,201544,2022-02-07
59419,95268,2022-08-20
83174,894430,2022-06-06
18163,806245,2022-06-09
86676,178096,2022-10-09
29016,712306,2022-07-14
59597,147856,2022-06-04
87743,63804,2022-12-18
59754,369304,2022-11-02
38300,614286,2022-11-08
58763,478845,2022-12-23
93027,156239,2022-01-19
86255,483171,2022-11-06
10079,643158,2022-10-08
52365,376125,2022-01-27
19203,804603,2022-12-27
15855,308893,2022-12-16
89845,270882,2022-09-28
5710,308684,2022-08-05
76541,997105,2022-05-25
50587,387355,2022-05-06
87151,326690,2022-04-12
6498,484450,2022-07-07
34043,310473,2022-01-08
10917,247667,2022-04-15
43427,157269,2022-01-12
33453,244610,2022-04-02
99872,350134,2022-04-12
97355,683363,2022-05-05
66938,547404,2022-03-22
26525,767288,2022-09-13
60005,352637,2022-07-20
37684,52811,2022-03-17
27640,390233,2022-11-27
56884,457716,2022-05-25
11824,619590,2022-05-06
48497,791374,2022-11-12
31820,653906,2022-10-12
63426,140186,2022-02-01
9605,505406,2022-01-13
74515,502198,2022-09-08
30407,483417,2022-03-04
39446,449734,2022-08-13
66168,294982,2022-08-25
84915,321706,2022-08-15
87736,891465,2022-04-19
60152,970178,2022-03-19
62652,499466,2022-05-02
1560,624068,2022-09-02
56564,65958,2022-12-03
87676,308733,2022-05-22
89503,692244,2022-11-13
63342,942884,2022-02-01
13853,775216,2022-03-30
31178,243024,2022-09-11
25969,156500,2022-02-08
63142,99014,2022-12-03
83269,142294,2022-10-30
23270,682911,2022-02-01
82635,816080,2022-01-11
82591,695332,2022-08-16
44085,359638,2022-02-17
89423,728301,2022-10-01
58488,508334,2022-11-02
92889,83718,2022-03-03
8994,160872,2022-02-18
5008,319280,2022-08-01
99284,232789,2022-03-02
74202,710137,2022-06-28
93305,805198,2022-10-11
83862,559178,2022-07-06
18438,443594,2022-10-07
99469,738578,2022-09-19
99848,671967,2022-05-05
84301,777581,2022-09-13
79312,724177,2022-05-29
27458,905705,2022-07-04
43787,619617,2022-11-28
10808,742102,2022-11-17
46845,476267,2022-01-21
20300,811670,2022-12-15
78830,725573,2022-12-03
79858,525387,2022-06-12
65149,822937,2022-09-03
99125,906421,2022-06-11
67159,94646,2022-08-12
17932,831613,2022-02-02
8381,305319,2022-07-19
3722,63879,2022-02-18
37765,351413,2022-06-04
763,621170,2022-11-12
8287,115516,2022-01-12
33732,282686,2022-10-06
91958,255280,2022-06-30
53941,462410,2022-12-01
27354,654163,2022-04-22
44918,108155,2022-08-24
94838,443204,2022-10-09
75389,329694,2022-03-27
65162,282303,2022-06-04
92007,410941,2022-09-04
15712,28854,2022-07-21
89949,224463,2022-02-12
43465,520256,2022-04-08
91853,13287,2022-06-04
13169,846114,2022-09-03
91760,340193,2022-10-12
